iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
TUN,2011,2203.890028,580590.4008
TUR,2011,23887.92723,6657239.899
TWN,2011,1461.486996,842202.5421
TZA,2011,137805.3347,46929781.96
UGA,2011,65067.31794,30273514.48
UKR,2011,60355.87402,23940512.78
UMI,2011,0.146197626,0
URY,2011,28001.41284,14599867.74
USA,2011,1663692.304,690322172.4
UZB,2011,33.41626008,9387.82759
VCT,2011,30.42107748,16327.11772
VEN,2011,74441.21989,33292840.03
VGB,2011,15.3467351,6469.722136
VIR,2011,49.91760351,21940.88639
VNM,2011,130786.4074,88650161.46
VUT,2011,607.1044173,334658.3331
XAD,2011,1.080833818,453.3563485
XCA,2011,208.1169333,4188.722425
XKO,2011,802.0038879,355123.6665
XNC,2011,14.06764725,4857.036838
ZAF,2011,69616.79324,48284014.42
ZMB,2011,60076.41865,23809096.09
ZWE,2011,9039.172703,4230338.606
ABW,2012,0.150324923,26.21662841
AFG,2012,39.30761566,8741.154311
AGO,2012,180754.8207,58267922.81
AIA,2012,1.902614159,424.2514886
ALA,2012,654.7286496,159310.4058
ALB,2012,5395.648853,2071793.674
AND,2012,7.697719637,3503.961265
ARE,2012,0,7.844773934
ARG,2012,478177.9106,116425577.5
ARM,2012,197.6781764,62383.12387
ATG,2012,33.34539067,10826.72124
AUS,2012,139802.7577,46999068.87
AUT,2012,11158.42923,5684967.414
AZE,2012,597.6319687,164495.0976
BDI,2012,871.1629204,335420.0809
BEL,2012,5635.167607,3079311.855
BEN,2012,2865.411755,1055309.326
BES,2012,3.222078491,754.1799452
BFA,2012,0.377733864,4492.211483
BGD,2012,5359.457806,2825238.192
BGR,2012,9977.505725,3952911.369
BHS,2012,370.5939726,137625.5583
BIH,2012,2433.756924,955522.1209
BLM,2012,0.146613308,46.40069694
BLR,2012,39591.09205,14114745.19
BLZ,2012,11527.9676,5301070.865
BMU,2012,0.587705303,161.3216176
BOL,2012,273544.0107,126652216.3
BRA,2012,2918633.141,1487905824
BRB,2012,116.543738,47334.0059
BRN,2012,1836.782867,1196379.064
BTN,2012,766.2123954,414493.9006
BWA,2012,15.78723676,3223.850809
CAF,2012,57313.88907,26397684.46
CAN,2012,2545494.224,1077788107
CHE,2012,1518.064677,817067.5942
CHL,2012,174809.5119,67445495.38
CHN,2012,605004.4187,281953309.9
CIV,2012,96128.73772,47253066.59
CMR,2012,51267.60247,28758806.71
COD,2012,630999.5512,371241706.6
COG,2012,32143.61737,18557243.3
COL,2012,227707.0451,125569522.7
COM,2012,127.2928518,57652.99919
CPV,2012,8.993036956,0
CRI,2012,10367.07175,5681825.366
CUB,2012,10344.97799,4176931.84
CUW,2012,7.375498632,2537.861969
CYM,2012,9.227671763,3729.143028
CYP,2012,54.30803394,10654.91861
CZE,2012,14006.25281,6866478.743
DEU,2012,26007.35395,13104312.04
DMA,2012,144.7238357,85594.48012
DNK,2012,4451.952353,1492525.192
DOM,2012,17905.56949,7887765.084
DZA,2012,10912.73321,2924985.85
ECU,2012,74205.9655,46100305.28
EGY,2012,438.8534281,127487.0855
ERI,2012,0,1034.583455
ESP,2012,80495.82971,24572811.36
EST,2012,17685.11136,5195291.643
ETH,2012,41631.93539,19795586.51
FIN,2012,160310.4867,35091402.88
FJI,2012,1219.766551,637374.7027
FRA,2012,67302.61843,32099319.35
GAB,2012,17476.08258,10585318.13
GBR,2012,35668.66625,14984021.42
GEO,2012,472.998932,171816.6354
GGY,2012,0.604688794,202.7731145
GHA,2012,36625.86842,18689586.29
GIB,2012,0.06241793,16.31361397
GIN,2012,24485.56832,10175602.51
GLP,2012,294.8224137,117523.4254
GMB,2012,40.69027207,11188.39141
GNB,2012,3511.449476,1297737.737
GNQ,2012,4952.740973,3076893.45
GRC,2012,13242.08454,2638697.674
GRD,2012,39.73595788,23723.28988
GTM,2012,84044.44088,41189291.06
GUF,2012,9772.714858,7449302.436
GUY,2012,13111.82809,8760313.804
HKG,2012,14.18819789,6448.140249
HND,2012,32305.4952,15453865.48
HRV,2012,5004.428537,2146785.558
HTI,2012,4272.746835,1813077.595
HUN,2012,11921.85827,4719103.647
IDN,2012,2260260.505,1753357093
IMN,2012,31.30303871,11131.7159
IND,2012,95068.55768,47585098.88
IRL,2012,5825.902588,2878626.053
IRN,2012,407.3912739,103305.3299
IRQ,2012,9.132024872,2550.552289
ISR,2012,49.2301897,13097.12408
ITA,2012,21489.45266,6491698.187
JAM,2012,2603.685793,1427039.375
JEY,2012,6.681639585,2424.439777
JOR,2012,0.130553283,35.40988936
JPN,2012,45672.06361,20138255.99
KAZ,2012,3741.514268,1136327.51
KEN,2012,17899.1367,9183605.512
KGZ,2012,84.65660716,19145.57731
KHM,2012,195568.9571,120062456
KNA,2012,10.74117124,5253.268852
KOR,2012,15941.07564,5452573.407
LAO,2012,147537.1235,75580371.32
LBN,2012,170.0053752,49562.28438
LBR,2012,72113.9399,38017991.99
LBY,2012,4.934646581,1139.293344
LCA,2012,67.10805567,36823.92808
LIE,2012,3.845795911,1989.73035
LKA,2012,14427.63469,5206595.883
LSO,2012,3.300161473,1074.177669
LTU,2012,17602.90056,5907751.293
LUX,2012,444.2894553,255496.4155
LVA,2012,34285.45823,11144566.55
MAC,2012,0.713987334,0
MAF,2012,3.441782252,1317.039427
MAR,2012,1689.890171,475890.9642
MDA,2012,1771.532315,537904.7411
MDG,2012,128468.1628,61602066.5
MDV,2012,2.450743201,86.29228714
MEX,2012,174753.0638,69152203.88
MKD,2012,2938.742773,1165270.054
MLI,2012,78.92125095,27776.03595
MLT,2012,0.313001362,70.82441173
MMR,2012,225188.7123,122569819.7
MNE,2012,1258.602535,514389.8024
MNG,2012,34640.34114,5615887.846
MOZ,2012,139946.215,49919844.2
MRT,2012,0,2.973882304
MSR,2012,2.212332165,1051.851576
MTQ,2012,308.425064,156313.3598
MUS,2012,152.4702056,76054.03068
MWI,2012,12173.04707,5846543.578
MYS,2012,628171.0443,413005383.1
MYT,2012,131.0511807,64088.65116
NAM,2012,25.83249602,5188.77015
NCL,2012,838.327987,406069.5431
NER,2012,0.074763426,0
NGA,2012,34970.91984,16359602.1
NIC,2012,33723.43777,18025898.08
NLD,2012,946.7570022,420985.6018
NOR,2012,29947.08816,7573266.61
NPL,2012,5045.045215,2819990.623
NZL,2012,69498.51588,41120151.24
PAK,2012,238.8369402,81356.81666
PAN,2012,17044.26955,9655847.447
PER,2012,275458.1339,173470984.8
PHL,2012,59586.54123,34624212.71
PLW,2012,28.0016373,21723.03939
PNG,2012,73333.39483,57878802.48
POL,2012,54896.168,20676829.65
PRI,2012,653.7553944,344953.698
PRK,2012,16681.67861,4947138.854
PRT,2012,58236.13518,17900045.31
PRY,2012,510219.7905,126306454.6
PSE,2012,0.457779037,87.18574241
REU,2012,852.3251348,359955.9512
ROU,2012,30649.65247,14161927.62
RUS,2012,5391244.136,891360809.6
RWA,2012,1090.451742,611714.8151
SDN,2012,13.20474979,4038.882909
SEN,2012,84.50333118,27780.80079
SGP,2012,92.13825499,37862.59354
SLB,2012,8806.574989,6647572.4
SLE,2012,16356.21566,7314041.147
SLV,2012,2535.746181,1129185.792
SMR,2012,0.445934994,147.1599344
SOM,2012,194.9006652,38520.66746
SRB,2012,3478.064729,1545599.751
SSD,2012,6707.216401,2112910.735
SUR,2012,19502.01938,14894553.96
SVK,2012,9169.581603,4590172.035
SVN,2012,906.4816779,435110.5025
SWE,2012,234882.5805,58374875.65
SWZ,2012,3527.100068,2171945.609
SXM,2012,0.292980249,92.88030354
SYC,2012,0.607397483,370.8257353
SYR,2012,5370.641728,1159399.444
TCA,2012,7.656472902,2116.960502
TCD,2012,2491.109581,690015.7689
TGO,2012,1746.867736,659795.9467
THA,2012,114508.1207,61289933.3
TJK,2012,26.04127895,7605.325159
TKM,2012,8.986908646,2368.120225
TLS,2012,1887.382437,1094467.799
TTO,2012,713.5393981,400150.0755
TUN,2012,1414.717212,337010.1968
TUR,2012,28467.08505,7751963.107
TWN,2012,1460.098601,796417.6665
TZA,2012,154433.3549,52252869.66
UGA,2012,29141.30559,13679633.34
UKR,2012,55521.11186,22286558.74
UMI,2012,10.45293944,0
URY,2012,31387.53032,17064301.2
USA,2012,1964094.349,797047093.2
UZB,2012,55.37620508,13945.75235
VCT,2012,24.65449283,13791.08654
VEN,2012,105963.3435,47075811.56
VGB,2012,0.877064464,401.3711538
VIR,2012,26.62460834,11197.96745
VNM,2012,181241.5276,127336946.9
VUT,2012,198.1865256,114487.4898
XAD,2012,1.779786943,916.7919484
XCA,2012,22.72554435,631.0717864
XKO,2012,1738.521937,712716.2832
XNC,2012,5.735552824,1633.048292
ZAF,2012,84896.58286,61511399.73
ZMB,2012,129518.8767,51921186.29
ZWE,2012,13802.68934,6035101.784
AFG,2013,1.451841225,269.2120122
AGO,2013,168841.2542,56388842.22
AIA,2013,1.317167961,299.0243485
ALA,2013,509.692408,126855.8975
ALB,2013,2570.310922,886204.3671
AND,2013,3.364186641,1549.854548
ARG,2013,376776.5933,98187686.66
ARM,2013,41.84126219,13853.70018
ATG,2013,21.34523198,6503.208569
AUS,2013,260094.1396,74483059.64
AUT,2013,7645.341813,3837380.655
AZE,2013,149.0759937,44276.63678
BDI,2013,1405.646047,553924.2516
BEL,2013,3314.949506,1835244.112
BEN,2013,1312.903123,499015.3857
BES,2013,4.360236983,1183.542157
BFA,2013,0.226484287,7970.085889
BGD,2013,6021.926532,3103891.431
BGR,2013,3692.76314,1566967.477
BHS,2013,1572.70768,578757.3763
BIH,2013,2574.006261,1047113.485
BLM,2013,0.366513876,128.1532307
BLR,2013,28084.69737,9995829.006
BLZ,2013,16372.71043,7759190.246
BMU,2013,1.436534731,431.9165262
BOL,2013,179822.511,79926574.68
BRA,2013,1945506.253,996822803.2
BRB,2013,5.32159267,1909.240281
BRN,2013,888.3253656,556867.0171
BTN,2013,485.3524158,239243.3971
BWA,2013,14.12186352,3760.794328
CAF,2013,44182.45789,18372365.76
CAN,2013,2807337.592,1037406277
CHE,2013,793.6246757,403888.7568
CHL,2013,102242.7719,41400020.26
CHN,2013,441325.8717,206035134.4
CIV,2013,175758.6684,87026629.71
CMR,2013,84612.41503,49295823.49
COD,2013,920604.2215,576554894.1
COG,2013,54641.41571,31221412.27
COL,2013,138898.116,78847152.27
COM,2013,1729.726219,700180.3159
CPV,2013,9.770838933,0
CRI,2013,7785.587052,4366427.085
CUB,2013,6071.558631,2208303.82
CUW,2013,6.245018541,1910.048522
CYM,2013,18.10549302,7626.597932
CYP,2013,13.50459562,3200.082907
CZE,2013,7658.876842,3632600.225
DEU,2013,15499.36852,7381540.741
DMA,2013,22.11861063,12165.58921
DNK,2013,2015.366626,665505.3925
DOM,2013,12703.0672,5235927.691
DZA,2013,6926.52927,1828901.883
ECU,2013,48383.14823,29754000.96
EGY,2013,96.99929436,23544.98403
ERI,2013,0,12.48843795
ESP,2013,63955.87066,23893119.11
EST,2013,17088.50051,5008967.427
ETH,2013,30851.23115,14215354.27
FIN,2013,148660.8608,31981459.32
FJI,2013,2699.407313,1484449.062
FRA,2013,30351.83693,14642772.38
GAB,2013,44448.92835,26770417.21
GBR,2013,28596.14521,12108621.64
GEO,2013,252.2500837,92668.11643
GGY,2013,0.10073643,35.12964281
GHA,2013,81228.45883,42576776.95
GIN,2013,146183.8843,58517144.16
GLP,2013,169.9387636,63909.17625
GMB,2013,12.2167423,8435.629563
GNB,2013,20704.22719,7748294.111
GNQ,2013,7289.62996,4441884.331
GRC,2013,5906.555994,1072990.134
GRD,2013,25.35640135,13056.33551
GTM,2013,55148.92227,26722915.2
GUF,2013,2967.797192,2185647.774
GUY,2013,7117.305616,4624543.089
HKG,2013,5.274325695,1794.786511
HND,2013,43631.84328,21304124.72
HRV,2013,2997.752683,1363148.941
HTI,2013,3181.211373,1235461.432
HUN,2013,8951.928668,3526380.798
IDN,2013,1139298.669,857803257.7
IMN,2013,16.83232751,5492.524133
IND,2013,80865.7359,40324629.79
IRL,2013,4772.826758,2238259.04
IRN,2013,72.2309315,17253.34438
IRQ,2013,2.531902043,683.3703638
ISR,2013,45.73070819,13271.77845
ITA,2013,15524.72353,4748432.853
JAM,2013,1327.66903,655780.8721
JEY,2013,0.50645093,175.9906474
JPN,2013,23234.07848,10386715.41
KAZ,2013,2863.638875,764932.061
KEN,2013,13563.7662,6611255.822
KGZ,2013,26.81397913,4556.264375
KHM,2013,190096.3984,124327619.8
KNA,2013,5.147649727,2721.47997
KOR,2013,9469.912938,2921007.903
LAO,2013,205606.5378,103619967.3
LBN,2013,160.0173957,46915.94547
LBR,2013,155535.7698,83520030.39
LBY,2013,81.29858731,11029.04854
LCA,2013,36.09373117,18148.73807
LIE,2013,1.949117049,1008.785524
LKA,2013,7952.996078,2570897.464
LSO,2013,7.338918472,2108.351606
LTU,2013,13922.77664,4712706.946
LUX,2013,347.9872372,198166.6393
LVA,2013,27766.43898,9087878.862
MAC,2013,0.071397997,0
MAF,2013,1.830770274,552.0006771
MAR,2013,835.8379945,273375.3004
MDA,2013,167.3453442,52589.18544
MDG,2013,299350.3244,151934725.2
MDV,2013,3.975830698,106.7929613
MEX,2013,219047.8266,89072224.91
MKD,2013,1149.017879,466867.3985
MLI,2013,409.7811716,138004.6165
MLT,2013,0.250462234,73.84324709
MMR,2013,248186.4487,135893335.3
MNE,2013,2401.113683,1029808.476
MNG,2013,628.7988744,126033.0074
MOZ,2013,162655.5217,56482342.42
MRT,2013,0,87.21429378
MSR,2013,0.885133267,460.4675225
MTQ,2013,146.3594012,59892.16092
MUS,2013,219.2703833,82852.27627
MWI,2013,10562.32145,4458212.45
MYS,2013,333221.1538,193348073.1
MYT,2013,327.565717,154616.3979
NAM,2013,2.337401904,611.4610946
NCL,2013,2281.634735,968816.9723
NGA,2013,43434.8974,22165573.85
NIC,2013,44038.0597,24169021.51
NLD,2013,514.1770204,225151.711
NOR,2013,33069.3826,8273739.037
NPL,2013,835.4692511,432345.3685
NZL,2013,77541.50731,46140052.73
PAK,2013,60.01049955,23513.78575
PAN,2013,14041.08696,7977758.529
PER,2013,209306.8716,134775713.7
PHL,2013,58871.1404,34930614.16
PLW,2013,21.29418574,14779.93521
PNG,2013,56667.73029,43947742.02
POL,2013,35014.59256,13100664.37
PRI,2013,701.6415651,318132.9843
PRK,2013,5030.982104,1468145.196
PRT,2013,51884.19607,16038622.93
PRY,2013,318563.8864,79829777.31
PSE,2013,0.394443378,88.78698797
REU,2013,1652.941887,623923.092
ROU,2013,12946.15584,5910751.659
RUS,2013,4965537.343,823628400.3
RWA,2013,2472.624875,1454361.156
SAU,2013,0,22.28137756
SDN,2013,9.403742597,2908.746378
SEN,2013,374.7376723,175934.832
SGP,2013,25.9184812,11259.13196
SLB,2013,9471.368441,7060987.569
SLE,2013,170277.6569,73559263.31
SLV,2013,2053.488633,837609.9431
SMR,2013,0.167271871,33.2259201
SOM,2013,315.8421904,64033.00053
SPM,2013,4.506196744,8.244089307
SRB,2013,2798.327755,1232122.609
SSD,2013,4931.464914,1586667.521
SUR,2013,10203.27088,7591861.754
SVK,2013,5076.41744,2582044.574
SVN,2013,638.8880347,324481.9265
SWE,2013,197658.344,49440264.72
SWZ,2013,3126.108744,1722853.046
SXM,2013,2.56347179,746.88649
SYC,2013,1.214748876,419.8711183
SYR,2013,1270.43285,271680.5543
TCA,2013,10.516318,3166.239422
TCD,2013,2895.247093,860153.7758
TGO,2013,2952.616232,1309703.67
THA,2013,84754.41246,48720655.5
TJK,2013,1.319036256,428.9604089
TKM,2013,0.371512178,73.45171118
TLS,2013,462.9362025,223887.0706
TTO,2013,759.227651,415112.4266
TUN,2013,1300.333442,236339.8558
TUR,2013,22542.95767,6197445.559
TWN,2013,953.1628872,476961.9913
TZA,2013,181510.4286,59728869.57
UGA,2013,47750.03594,19852046.85
UKR,2013,37711.82202,14918968.67
URY,2013,19263.21439,13017735.1
USA,2013,1736445.498,687791106
UZB,2013,24.68649925,6904.790419
VCT,2013,13.41511604,6743.826715
VEN,2013,64519.97256,29080334.91
VGB,2013,2.777000663,931.9996278
VIR,2013,27.33988538,11296.88313
VNM,2013,132423.2241,93410076.4
VUT,2013,1111.059618,602153.0361
XAD,2013,1.017217721,386.8404228
XCA,2013,55.38596969,517.9789284
XKO,2013,767.7412497,315341.5755
XNC,2013,16.13823621,4557.852915
ZAF,2013,56368.9985,35670975.46
ZMB,2013,84831.58231,30063784.45
ZWE,2013,9631.632143,4705874.36
AFG,2014,2.719290471,611.0529504
AGO,2014,212662.0767,72321788.33
AIA,2014,0.36583298,93.85427105
ALA,2014,550.0605307,136843.9257
ALB,2014,1051.881716,448125.9796
AND,2014,1.368260456,608.4024872
ARG,2014,241102.8077,62211893.92
ARM,2014,38.12758191,13321.44656
ATG,2014,24.87565216,7481.816184
AUS,2014,281737.5241,82322326.57
AUT,2014,9869.568611,4960239.498
AZE,2014,328.2460228,72842.48771
BDI,2014,2047.240182,875561.28
BEL,2014,4239.266549,2336124.374
BEN,2014,1358.271982,594996.9012
BES,2014,1.710357331,335.7884654
BFA,2014,0,10097.48421
BGD,2014,12060.76315,6248511.933
BGR,2014,6688.56414,2964497.955
BHS,2014,902.3064921,317425.8391
BIH,2014,1789.544495,921109.1746
BLM,2014,0.219911349,83.66784389
BLR,2014,33626.20475,12176919.3
BLZ,2014,16464.7138,7610331.293
BMU,2014,0.848838596,271.3437338
BOL,2014,256901.3982,120646662.2
BRA,2014,2693134.295,1442015315
BRB,2014,2.173549317,703.6761245
BRN,2014,2224.705898,1328674.981
BTN,2014,1229.151313,666287.8347
BWA,2014,15.52435011,4008.792293
CAF,2014,57852.20593,24226310.82
CAN,2014,2643608.541,1030474020
CHE,2014,1503.552658,783146.3154
CHL,2014,119335.1253,54405470.97
CHN,2014,531643.2997,251136355.8
CIV,2014,346792.5692,178068505.9
CMR,2014,181851.0045,108433603.9
COD,2014,1337961.085,814942892.4
COG,2014,72891.1537,41744401.11
COL,2014,202027.8897,113323636.4
COM,2014,1473.862077,664968.9489
CPV,2014,4.078788126,0
CRI,2014,10934.44721,6135995.005
CUB,2014,5861.468362,2119020.795
CUW,2014,2.333078605,977.5033747
CYM,2014,7.705385204,2539.556085
CYP,2014,33.30200692,8908.393919
CZE,2014,13939.61016,6802108.507
DEU,2014,21169.34321,10272302.91
DMA,2014,12.24495792,6771.76986
DNK,2014,5320.770495,1813945.178
DOM,2014,13678.14008,5846020.596
DZA,2014,9523.348572,2394364.03
ECU,2014,30904.97022,18686557.98
EGY,2014,115.0030751,27807.536
ERI,2014,0,6.155627771
ESP,2014,74226.43456,29607521.87
EST,2014,23576.65102,7055646.85
ETH,2014,32725.07263,14661692.22
FIN,2014,186628.868,40341650.39
FJI,2014,3689.014622,1876271.139
FRA,2014,44359.06366,21973860.49
GAB,2014,48752.34078,30341312.13
GBR,2014,30371.65767,13256042.54
GEO,2014,113.7410132,39176.27136
GGY,2014,0.100516266,44.92908334
GHA,2014,120298.1171,65551203.13
GIN,2014,132716.1983,54687312.37
GLP,2014,198.1175945,70656.2843
GMB,2014,17.46335996,8146.569706
GNB,2014,12858.55151,4938269.727
GNQ,2014,19211.17652,12236554.96
GRC,2014,3803.211729,951005.8575
GRD,2014,83.83836115,42192.4623
GTM,2014,61831.29024,29635336.19
GUF,2014,4195.617108,3056008.927
GUY,2014,12154.00343,7857394.592
HKG,2014,27.72354734,7130.7825
HND,2014,57481.62251,28333966.34
HRV,2014,4559.431771,2193484.652
HTI,2014,3858.865792,1549280.564
HUN,2014,15139.94788,5949964.843
IDN,2014,1894360.727,1390869653
IMN,2014,43.02505722,15265.64771
IND,2014,139137.7522,68846461.83
IRL,2014,5717.749944,2755346.362
IRN,2014,77.58861401,17837.4001
IRQ,2014,1.494315228,407.3199124
ISR,2014,122.0848695,34493.90561
ITA,2014,19832.76406,6682525.207
JAM,2014,2837.97719,1412045.424
JEY,2014,0.303873906,79.07168354
JOR,2014,0.847820639,143.2184896
JPN,2014,28175.66667,12705461.15
KAZ,2014,595.715818,205044.7712
KEN,2014,15356.83932,7521509.208
KGZ,2014,13.50969179,2157.22293
KHM,2014,161796.8748,102594286
KNA,2014,3.972500661,2032.251865
KOR,2014,13425.75592,4393296.512
LAO,2014,243833.4256,119773573.5
LBN,2014,159.8205698,45804.66406
LBR,2014,164048.5814,89292573.66
LBY,2014,4.413913848,869.6879185
LCA,2014,41.09592468,19484.73033
LIE,2014,2.898631661,1457.084777
LKA,2014,12350.44428,4420370.391
LSO,2014,12.47074465,4053.420061
LTU,2014,15972.31869,5446146.285
LUX,2014,429.5510986,256116.8687
LVA,2014,32203.11955,10590462.14
MAC,2014,1.499461532,0
MAF,2014,1.24491802,571.6590408
MAR,2014,1682.30795,531577.0125
MDA,2014,363.134004,120153.065
MDG,2014,416682.183,199638359.5
MDV,2014,3.133582414,33.07274709
MEX,2014,170749.7738,72051507.38
MKD,2014,1815.508841,796297.9584
MLI,2014,270.3377479,95808.12693
MMR,2014,331444.5884,176549571.1
MNE,2014,1437.890897,769233.7321
MNG,2014,522.6742498,121738.874
MOZ,2014,200500.7027,71797089.11
MSR,2014,0.29503029,182.8615557
MTQ,2014,156.7177623,64266.77144
MUS,2014,531.7519755,211540.4262
MWI,2014,18587.04267,8420670.983
MYS,2014,645779.1168,376163507.9
MYT,2014,1150.41332,526037.7702
NAM,2014,3.88961631,1131.520913
NCL,2014,2050.201348,883723.6023
NGA,2014,68637.35128,36719343.19
NIC,2014,75563.10047,41400617.33
NLD,2014,875.2614925,383928.8838
NOR,2014,39149.00059,10015990.38
NPL,2014,1161.811342,630024.2551
NZL,2014,79409.68409,48050503.84
OMN,2014,0,3.209846409
PAK,2014,38.61457548,16239.3533
PAN,2014,14035.49845,7952444.12
PER,2014,205452.2867,129825313.2
PHL,2014,102456.1878,59258742.33
PLW,2014,93.85025781,70635.85436
PNG,2014,105664.4148,80708069.18
POL,2014,56279.4732,21645508.23
PRI,2014,871.4169512,388615.5131
PRK,2014,10943.07492,2904717.365
PRT,2014,60258.85596,21440499.38
PRY,2014,345746.4966,90423912.86
PSE,2014,1.179943855,256.6154289
REU,2014,675.0557693,279455.0523
ROU,2014,19481.70705,9263714.938
RUS,2014,4489888.985,651512201.1
RWA,2014,2889.358676,1926050.518
SDN,2014,5.617398402,1725.538802
SEN,2014,326.7152047,124450.3854
SGP,2014,191.3519714,79087.70909
SLB,2014,16939.31159,12786147.71
SLE,2014,161512.8078,71269279.57
SLV,2014,2319.726964,938478.6328
SMR,2014,0.167337275,50.58529282
SOM,2014,123.0574567,25207.90257
SPM,2014,0.582634527,0
SRB,2014,4387.909463,2172461.801
SSD,2014,6750.715411,2323933.967
SUR,2014,14747.66283,11014341.2
SVK,2014,17366.37853,8619454.805
SVN,2014,5388.780866,3039289.501
SWE,2014,242522.777,60625650.43
SWZ,2014,4960.468941,3053541.856
SXM,2014,0.219722043,93.34752175
SYC,2014,2.049832976,1122.218046
SYR,2014,958.2943361,232926.173
TCA,2014,31.3373065,8491.897643
TCD,2014,3000.665873,899339.9519
TGO,2014,2526.17722,1156872.006
THA,2014,137614.6337,81405161.63
TJK,2014,0.783042989,212.8829587
TKM,2014,0.904084104,139.1141125
TLS,2014,1883.094284,924623.6892
TTO,2014,1569.456459,849263.6877
TUN,2014,2385.060855,554625.1673
TUR,2014,22005.44149,6275326.522
TWN,2014,1054.211488,577171.6052
TZA,2014,198227.5618,67199088.71
UGA,2014,54913.20191,23257165.66
UKR,2014,47187.25529,19138326.46
URY,2014,25643.07887,19010942.21
USA,2014,1736526.807,786049813.9
UZB,2014,83.12890888,23691.44638
VCT,2014,10.79353194,5358.703933
VEN,2014,100975.1076,45826684.81
VGB,2014,0.511468726,168.2053321
VIR,2014,21.47171597,8584.439537
VNM,2014,217341.5294,143460763.3
VUT,2014,634.4245555,350984.7394
XAD,2014,1.207860092,436.8111568
XCA,2014,3.05076223,192.7570794
XKO,2014,760.6256784,391513.3902
XNC,2014,27.60251498,7778.023193
ZAF,2014,69667.22996,46837927.39
ZMB,2014,115220.9496,41294947.85
ZWE,2014,9644.693979,4501377.733
AGO,2015,161718.9696,56697345.39
ALA,2015,567.2330418,146827.7794
ALB,2015,283.5747371,118784.0648
AND,2015,2.167783333,974.1105953
ARG,2015,180233.1055,51307752.18
ARM,2015,1.990115394,761.5547043
ATG,2015,8.907470701,2806.121881
AUS,2015,261575.0042,70458743.29
AUT,2015,7937.704884,4187183.185
AZE,2015,26.74519296,5762.640321
BDI,2015,1458.37852,669391.0385
BEL,2015,3420.273924,1895850.012
BEN,2015,598.3973629,268773.6521
BFA,2015,0,3175.601616
BGD,2015,12603.76175,6680925.515
BGR,2015,7293.179859,3317966.113
BHS,2015,1089.013112,363690.7156
BIH,2015,580.5048923,295049.179
BLM,2015,0.073304186,22.33343301
BLR,2015,33899.29608,12202892.14
BLZ,2015,12270.85994,5741647.41
BOL,2015,166275.2537,73359390.36
BRA,2015,2222772.418,1279708953
BRB,2015,1.948700425,903.2791232
BRN,2015,1761.270631,986934.0094
BTN,2015,746.5236082,369694.4706
BWA,2015,0,50.11643241
CAF,2015,27315.83103,11862080.62
CAN,2015,2733439.469,1167086141
CHE,2015,772.5663228,415411.649
CHL,2015,106106.6837,50880475.59
CHN,2015,490444.5825,236566462.5
CIV,2015,152432.4521,79347635.37
CMR,2015,78969.88323,47696988.74
COD,2015,928115.6381,582834942
COG,2015,47822.97021,27376769.9
COL,2015,140855.7032,79712611.85
COM,2015,429.4617172,208843.3573
CRI,2015,3299.604933,1893742.511
CUB,2015,6725.978202,2502056.315
CUW,2015,0.902911882,432.4387771
CYM,2015,0.072517095,58.04410714
CYP,2015,20.43445921,7286.785931
CZE,2015,8046.992557,4060831.349
DEU,2015,12929.4929,6738793.749
DMA,2015,1.855631711,1170.998039
DNK,2015,2583.230426,894595.5558
DOM,2015,15090.56348,6705580.056
DZA,2015,5706.8457,1670607.325
ECU,2015,30077.59865,20154962.59
EGY,2015,31.6431485,7376.198724
ERI,2015,0,59.38035613
ESP,2015,65413.8692,25903929.14
EST,2015,25420.2959,7759898.272
ETH,2015,10276.47095,4582219.452
FIN,2015,172639.4312,38360562.63
FJI,2015,1838.352679,1021379.132
FRA,2015,37292.53033,18478416.16
GAB,2015,25472.55034,16353612.18
GBR,2015,23996.89602,10618385.15
GEO,2015,42.8506224,16824.83329
GHA,2015,57407.38759,31864863.86
GIN,2015,161820.018,69813152.28
GLP,2015,71.39707073,28406.72841
GMB,2015,10.04047817,3710.237314
GNB,2015,12661.21692,4900405.328
GNQ,2015,7468.600135,4858854.589
GRC,2015,3840.002978,920142.7227
GRD,2015,6.698007765,3668.107135
GTM,2015,54147.3393,26219292.63
GUF,2015,2867.502652,2077222.389
GUY,2015,13084.17904,8444654.166
HKG,2015,23.72139668,8313.477329
HND,2015,50242.48685,24240246.83
HRV,2015,2669.04807,1123614.728
HTI,2015,3087.564796,1249527.564
HUN,2015,10720.01287,4274490.524
IDN,2015,1746470.535,1260846896
IMN,2015,11.11626567,3944.528588
IND,2015,116308.117,59303643.82
IRL,2015,4484.169138,2157928.799
ISR,2015,51.33272803,14960.40835
ITA,2015,14124.46245,4774125.091
JAM,2015,2903.314883,1567638.567
JEY,2015,0.101362431,27.53080398
JOR,2015,0.391583752,79.15549273
JPN,2015,31145.40276,14298730.81
KAZ,2015,181.1622937,71615.43209
KEN,2015,15615.50086,8360341.431
KHM,2015,132701.1436,81364387.15
KNA,2015,0.956671546,573.6500822
KOR,2015,17340.92648,5903960.93
LAO,2015,285028.8419,145469911.8
LBN,2015,173.6172988,54874.76258
LBR,2015,186009.8987,103573666.2
LBY,2015,0.19478585,38.96664476
LCA,2015,7.175106601,3556.004029
LIE,2015,1.317510179,737.3022991
